wandb: Currently logged in as: naddeok. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.15.3 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.14.2
wandb: Run data is saved locally in /home/naddeok5/exVDP-exRL/wandb/run-20230526_113644-ou4kc9w0
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run good-silence-1
wandb: ⭐️ View project at https://wandb.ai/naddeok/VDP%20DQN%20Acrobot%20-%20Fresh
wandb: 🚀 View run at https://wandb.ai/naddeok/VDP%20DQN%20Acrobot%20-%20Fresh/runs/ou4kc9w0
Episode: 1950/10000, Score: -300.0, Epsilon: 0.05
Episode: 1951/10000, Score: -300.0, Epsilon: 0.05
Episode: 1952/10000, Score: -300.0, Epsilon: 0.05
Episode: 1953/10000, Score: -300.0, Epsilon: 0.05
Episode: 1954/10000, Score: -300.0, Epsilon: 0.05
Episode: 1955/10000, Score: -300.0, Epsilon: 0.05
Episode: 1956/10000, Score: -300.0, Epsilon: 0.05
Episode: 1957/10000, Score: -300.0, Epsilon: 0.05
Episode: 1958/10000, Score: -300.0, Epsilon: 0.05
Episode: 1959/10000, Score: -300.0, Epsilon: 0.05
Episode: 1960/10000, Score: -300.0, Epsilon: 0.05
Episode: 1961/10000, Score: -300.0, Epsilon: 0.05
Episode: 1962/10000, Score: -300.0, Epsilon: 0.05
Episode: 1963/10000, Score: -300.0, Epsilon: 0.05
Episode: 1964/10000, Score: -300.0, Epsilon: 0.05
Episode: 1965/10000, Score: -300.0, Epsilon: 0.05
Episode: 1966/10000, Score: -300.0, Epsilon: 0.05
Episode: 1967/10000, Score: -300.0, Epsilon: 0.05
Episode: 1968/10000, Score: -300.0, Epsilon: 0.05
Episode: 1969/10000, Score: -300.0, Epsilon: 0.05
Episode: 1970/10000, Score: -300.0, Epsilon: 0.05
Episode: 1971/10000, Score: -300.0, Epsilon: 0.05
Episode: 1972/10000, Score: -300.0, Epsilon: 0.05
Episode: 1973/10000, Score: -300.0, Epsilon: 0.05
Episode: 1974/10000, Score: -300.0, Epsilon: 0.05
Episode: 1975/10000, Score: -300.0, Epsilon: 0.05
Episode: 1976/10000, Score: -300.0, Epsilon: 0.05
Episode: 1977/10000, Score: -300.0, Epsilon: 0.05
Episode: 1978/10000, Score: -300.0, Epsilon: 0.05
Episode: 1979/10000, Score: -300.0, Epsilon: 0.05
Episode: 1980/10000, Score: -300.0, Epsilon: 0.05
Episode: 1981/10000, Score: -300.0, Epsilon: 0.05
Episode: 1982/10000, Score: -300.0, Epsilon: 0.05
Episode: 1983/10000, Score: -300.0, Epsilon: 0.05
Episode: 1984/10000, Score: -300.0, Epsilon: 0.05
Episode: 1985/10000, Score: -300.0, Epsilon: 0.05
Episode: 1986/10000, Score: -300.0, Epsilon: 0.05
Episode: 1987/10000, Score: -300.0, Epsilon: 0.05
Episode: 1988/10000, Score: -300.0, Epsilon: 0.05
Episode: 1989/10000, Score: -300.0, Epsilon: 0.05
Episode: 1990/10000, Score: -300.0, Epsilon: 0.05
Episode: 1991/10000, Score: -300.0, Epsilon: 0.05
Episode: 1992/10000, Score: -300.0, Epsilon: 0.05
Episode: 1993/10000, Score: -300.0, Epsilon: 0.05
Episode: 1994/10000, Score: -300.0, Epsilon: 0.05
Episode: 1995/10000, Score: -300.0, Epsilon: 0.05
Episode: 1996/10000, Score: -300.0, Epsilon: 0.05
Episode: 1997/10000, Score: -300.0, Epsilon: 0.05
Episode: 1998/10000, Score: -300.0, Epsilon: 0.05
Episode: 1999/10000, Score: -300.0, Epsilon: 0.05
Episode: 2000/10000, Score: -300.0, Epsilon: 0.05
Episode: 2001/10000, Score: -300.0, Epsilon: 0.05
Episode: 2002/10000, Score: -300.0, Epsilon: 0.05
Episode: 2003/10000, Score: -300.0, Epsilon: 0.05
Episode: 2004/10000, Score: -300.0, Epsilon: 0.05
Episode: 2005/10000, Score: -300.0, Epsilon: 0.05
Episode: 2006/10000, Score: -300.0, Epsilon: 0.05
Episode: 2007/10000, Score: -300.0, Epsilon: 0.05
Episode: 2008/10000, Score: -300.0, Epsilon: 0.05
Episode: 2009/10000, Score: -300.0, Epsilon: 0.05
Episode: 2010/10000, Score: -300.0, Epsilon: 0.05
Episode: 2011/10000, Score: -300.0, Epsilon: 0.05
Episode: 2012/10000, Score: -300.0, Epsilon: 0.05
Episode: 2013/10000, Score: -300.0, Epsilon: 0.05
Episode: 2014/10000, Score: -300.0, Epsilon: 0.05
Episode: 2015/10000, Score: -300.0, Epsilon: 0.05
Episode: 2016/10000, Score: -300.0, Epsilon: 0.05
Episode: 2017/10000, Score: -300.0, Epsilon: 0.05
Episode: 2018/10000, Score: -300.0, Epsilon: 0.05
Episode: 2019/10000, Score: -300.0, Epsilon: 0.05
Episode: 2020/10000, Score: -300.0, Epsilon: 0.05
Episode: 2021/10000, Score: -300.0, Epsilon: 0.05
Episode: 2022/10000, Score: -300.0, Epsilon: 0.05
Episode: 2023/10000, Score: -300.0, Epsilon: 0.05
Episode: 2024/10000, Score: -300.0, Epsilon: 0.05
Episode: 2025/10000, Score: -300.0, Epsilon: 0.05
Episode: 2026/10000, Score: -300.0, Epsilon: 0.05
Episode: 2027/10000, Score: -300.0, Epsilon: 0.05
Episode: 2028/10000, Score: -300.0, Epsilon: 0.05
Episode: 2029/10000, Score: -300.0, Epsilon: 0.05
Episode: 2030/10000, Score: -300.0, Epsilon: 0.05
Episode: 2031/10000, Score: -300.0, Epsilon: 0.05
Episode: 2032/10000, Score: -300.0, Epsilon: 0.05
Episode: 2033/10000, Score: -300.0, Epsilon: 0.05
Episode: 2034/10000, Score: -300.0, Epsilon: 0.05
Episode: 2035/10000, Score: -300.0, Epsilon: 0.05
Episode: 2036/10000, Score: -300.0, Epsilon: 0.05
Episode: 2037/10000, Score: -300.0, Epsilon: 0.05
Episode: 2038/10000, Score: -300.0, Epsilon: 0.05
Episode: 2039/10000, Score: -300.0, Epsilon: 0.05
Episode: 2040/10000, Score: -300.0, Epsilon: 0.05
Episode: 2041/10000, Score: -300.0, Epsilon: 0.05
Episode: 2042/10000, Score: -300.0, Epsilon: 0.05
Episode: 2043/10000, Score: -300.0, Epsilon: 0.05
Episode: 2044/10000, Score: -300.0, Epsilon: 0.05
Episode: 2045/10000, Score: -300.0, Epsilon: 0.05
Episode: 2046/10000, Score: -300.0, Epsilon: 0.05
Episode: 2047/10000, Score: -300.0, Epsilon: 0.05
Episode: 2048/10000, Score: -300.0, Epsilon: 0.05
Episode: 2049/10000, Score: -300.0, Epsilon: 0.05
Episode: 2050/10000, Score: -300.0, Epsilon: 0.05
Episode: 2051/10000, Score: -300.0, Epsilon: 0.05
Episode: 2052/10000, Score: -300.0, Epsilon: 0.05
Episode: 2053/10000, Score: -300.0, Epsilon: 0.05
Episode: 2054/10000, Score: -300.0, Epsilon: 0.05
Episode: 2055/10000, Score: -300.0, Epsilon: 0.05
Episode: 2056/10000, Score: -300.0, Epsilon: 0.05
Episode: 2057/10000, Score: -300.0, Epsilon: 0.05
Episode: 2058/10000, Score: -300.0, Epsilon: 0.05
Episode: 2059/10000, Score: -300.0, Epsilon: 0.05
Episode: 2060/10000, Score: -300.0, Epsilon: 0.05
Episode: 2061/10000, Score: -300.0, Epsilon: 0.05
Episode: 2062/10000, Score: -300.0, Epsilon: 0.05
Episode: 2063/10000, Score: -300.0, Epsilon: 0.05
Episode: 2064/10000, Score: -300.0, Epsilon: 0.05
Episode: 2065/10000, Score: -300.0, Epsilon: 0.05
Episode: 2066/10000, Score: -300.0, Epsilon: 0.05
Episode: 2067/10000, Score: -300.0, Epsilon: 0.05
Episode: 2068/10000, Score: -300.0, Epsilon: 0.04
Episode: 2069/10000, Score: -300.0, Epsilon: 0.04
Episode: 2070/10000, Score: -300.0, Epsilon: 0.04
Episode: 2071/10000, Score: -300.0, Epsilon: 0.04
Episode: 2072/10000, Score: -300.0, Epsilon: 0.04
Episode: 2073/10000, Score: -300.0, Epsilon: 0.04
Episode: 2074/10000, Score: -300.0, Epsilon: 0.04
Episode: 2075/10000, Score: -300.0, Epsilon: 0.04
Episode: 2076/10000, Score: -300.0, Epsilon: 0.04
Episode: 2077/10000, Score: -300.0, Epsilon: 0.04
Episode: 2078/10000, Score: -300.0, Epsilon: 0.04
Episode: 2079/10000, Score: -300.0, Epsilon: 0.04
Episode: 2080/10000, Score: -300.0, Epsilon: 0.04
Episode: 2081/10000, Score: -300.0, Epsilon: 0.04
Episode: 2082/10000, Score: -300.0, Epsilon: 0.04
Episode: 2083/10000, Score: -300.0, Epsilon: 0.04
Episode: 2084/10000, Score: -300.0, Epsilon: 0.04
Episode: 2085/10000, Score: -300.0, Epsilon: 0.04
Episode: 2086/10000, Score: -300.0, Epsilon: 0.04
Episode: 2087/10000, Score: -300.0, Epsilon: 0.04
Episode: 2088/10000, Score: -300.0, Epsilon: 0.04
Episode: 2089/10000, Score: -300.0, Epsilon: 0.04
Episode: 2090/10000, Score: -300.0, Epsilon: 0.04
Episode: 2091/10000, Score: -300.0, Epsilon: 0.04
Episode: 2092/10000, Score: -300.0, Epsilon: 0.04
Episode: 2093/10000, Score: -300.0, Epsilon: 0.04
Episode: 2094/10000, Score: -300.0, Epsilon: 0.04
Episode: 2095/10000, Score: -300.0, Epsilon: 0.04
Episode: 2096/10000, Score: -300.0, Epsilon: 0.04
Episode: 2097/10000, Score: -300.0, Epsilon: 0.04
Episode: 2098/10000, Score: -300.0, Epsilon: 0.04
Episode: 2099/10000, Score: -300.0, Epsilon: 0.04
Episode: 2100/10000, Score: -300.0, Epsilon: 0.04
Episode: 2101/10000, Score: -300.0, Epsilon: 0.04
Episode: 2102/10000, Score: -300.0, Epsilon: 0.04
Episode: 2103/10000, Score: -300.0, Epsilon: 0.04
Episode: 2104/10000, Score: -300.0, Epsilon: 0.04
Episode: 2105/10000, Score: -300.0, Epsilon: 0.04
Episode: 2106/10000, Score: -300.0, Epsilon: 0.04
Episode: 2107/10000, Score: -300.0, Epsilon: 0.04
Episode: 2108/10000, Score: -300.0, Epsilon: 0.04
Episode: 2109/10000, Score: -300.0, Epsilon: 0.04
Episode: 2110/10000, Score: -300.0, Epsilon: 0.04
Episode: 2111/10000, Score: -300.0, Epsilon: 0.04
Episode: 2112/10000, Score: -300.0, Epsilon: 0.04
Episode: 2113/10000, Score: -300.0, Epsilon: 0.04
Episode: 2114/10000, Score: -300.0, Epsilon: 0.04
Episode: 2115/10000, Score: -300.0, Epsilon: 0.04
Episode: 2116/10000, Score: -300.0, Epsilon: 0.04
Episode: 2117/10000, Score: -300.0, Epsilon: 0.04
Episode: 2118/10000, Score: -300.0, Epsilon: 0.04
Episode: 2119/10000, Score: -300.0, Epsilon: 0.04
Episode: 2120/10000, Score: -300.0, Epsilon: 0.04
Episode: 2121/10000, Score: -300.0, Epsilon: 0.04
Episode: 2122/10000, Score: -300.0, Epsilon: 0.04
Episode: 2123/10000, Score: -300.0, Epsilon: 0.04
Episode: 2124/10000, Score: -300.0, Epsilon: 0.04
Episode: 2125/10000, Score: -300.0, Epsilon: 0.04
Episode: 2126/10000, Score: -300.0, Epsilon: 0.04
Episode: 2127/10000, Score: -300.0, Epsilon: 0.04
Episode: 2128/10000, Score: -300.0, Epsilon: 0.04
Episode: 2129/10000, Score: -300.0, Epsilon: 0.04
Episode: 2130/10000, Score: -300.0, Epsilon: 0.04
Episode: 2131/10000, Score: -300.0, Epsilon: 0.04
Episode: 2132/10000, Score: -300.0, Epsilon: 0.04
Episode: 2133/10000, Score: -300.0, Epsilon: 0.04
Episode: 2134/10000, Score: -300.0, Epsilon: 0.04
Episode: 2135/10000, Score: -300.0, Epsilon: 0.04
Episode: 2136/10000, Score: -300.0, Epsilon: 0.04
Episode: 2137/10000, Score: -300.0, Epsilon: 0.04
Episode: 2138/10000, Score: -300.0, Epsilon: 0.04
Episode: 2139/10000, Score: -300.0, Epsilon: 0.04
Episode: 2140/10000, Score: -300.0, Epsilon: 0.04
Episode: 2141/10000, Score: -300.0, Epsilon: 0.04
Episode: 2142/10000, Score: -300.0, Epsilon: 0.04
Episode: 2143/10000, Score: -300.0, Epsilon: 0.04
Episode: 2144/10000, Score: -300.0, Epsilon: 0.04
Episode: 2145/10000, Score: -300.0, Epsilon: 0.04
Episode: 2146/10000, Score: -300.0, Epsilon: 0.04
Episode: 2147/10000, Score: -300.0, Epsilon: 0.04
Episode: 2148/10000, Score: -300.0, Epsilon: 0.04
Episode: 2149/10000, Score: -300.0, Epsilon: 0.04
Episode: 2150/10000, Score: -300.0, Epsilon: 0.04
Episode: 2151/10000, Score: -300.0, Epsilon: 0.04
Episode: 2152/10000, Score: -300.0, Epsilon: 0.04
Episode: 2153/10000, Score: -300.0, Epsilon: 0.04
Episode: 2154/10000, Score: -300.0, Epsilon: 0.04
Episode: 2155/10000, Score: -300.0, Epsilon: 0.04
Episode: 2156/10000, Score: -300.0, Epsilon: 0.04
Episode: 2157/10000, Score: -300.0, Epsilon: 0.04
Episode: 2158/10000, Score: -300.0, Epsilon: 0.04
Episode: 2159/10000, Score: -300.0, Epsilon: 0.04
Episode: 2160/10000, Score: -300.0, Epsilon: 0.04
Episode: 2161/10000, Score: -300.0, Epsilon: 0.04
Episode: 2162/10000, Score: -300.0, Epsilon: 0.04
Episode: 2163/10000, Score: -300.0, Epsilon: 0.04
Episode: 2164/10000, Score: -300.0, Epsilon: 0.04
Episode: 2165/10000, Score: -300.0, Epsilon: 0.04
Episode: 2166/10000, Score: -300.0, Epsilon: 0.04
Episode: 2167/10000, Score: -300.0, Epsilon: 0.04
Episode: 2168/10000, Score: -300.0, Epsilon: 0.04
Episode: 2169/10000, Score: -300.0, Epsilon: 0.04
Episode: 2170/10000, Score: -300.0, Epsilon: 0.04
Episode: 2171/10000, Score: -300.0, Epsilon: 0.04
Episode: 2172/10000, Score: -300.0, Epsilon: 0.04
Episode: 2173/10000, Score: -300.0, Epsilon: 0.04
Episode: 2174/10000, Score: -300.0, Epsilon: 0.04
Episode: 2175/10000, Score: -300.0, Epsilon: 0.04
Episode: 2176/10000, Score: -300.0, Epsilon: 0.04
Episode: 2177/10000, Score: -300.0, Epsilon: 0.04
Episode: 2178/10000, Score: -300.0, Epsilon: 0.04
Episode: 2179/10000, Score: -300.0, Epsilon: 0.04
Episode: 2180/10000, Score: -300.0, Epsilon: 0.04
Episode: 2181/10000, Score: -300.0, Epsilon: 0.04
Episode: 2182/10000, Score: -300.0, Epsilon: 0.04
Episode: 2183/10000, Score: -300.0, Epsilon: 0.04
Episode: 2184/10000, Score: -300.0, Epsilon: 0.04
Episode: 2185/10000, Score: -300.0, Epsilon: 0.04
Episode: 2186/10000, Score: -300.0, Epsilon: 0.04
Episode: 2187/10000, Score: -300.0, Epsilon: 0.04
Episode: 2188/10000, Score: -300.0, Epsilon: 0.04
Episode: 2189/10000, Score: -300.0, Epsilon: 0.04
Episode: 2190/10000, Score: -300.0, Epsilon: 0.04
Episode: 2191/10000, Score: -300.0, Epsilon: 0.04
Episode: 2192/10000, Score: -300.0, Epsilon: 0.04
Episode: 2193/10000, Score: -300.0, Epsilon: 0.04
Episode: 2194/10000, Score: -300.0, Epsilon: 0.04
Episode: 2195/10000, Score: -300.0, Epsilon: 0.04
Episode: 2196/10000, Score: -300.0, Epsilon: 0.04
Episode: 2197/10000, Score: -300.0, Epsilon: 0.04
Episode: 2198/10000, Score: -300.0, Epsilon: 0.04
Episode: 2199/10000, Score: -300.0, Epsilon: 0.04
Episode: 2200/10000, Score: -300.0, Epsilon: 0.04
Episode: 2201/10000, Score: -300.0, Epsilon: 0.04
Episode: 2202/10000, Score: -300.0, Epsilon: 0.04
Episode: 2203/10000, Score: -300.0, Epsilon: 0.04
Episode: 2204/10000, Score: -300.0, Epsilon: 0.04
Episode: 2205/10000, Score: -300.0, Epsilon: 0.04
Episode: 2206/10000, Score: -300.0, Epsilon: 0.04
Episode: 2207/10000, Score: -300.0, Epsilon: 0.04
Episode: 2208/10000, Score: -300.0, Epsilon: 0.04
Episode: 2209/10000, Score: -300.0, Epsilon: 0.04
Episode: 2210/10000, Score: -300.0, Epsilon: 0.04
Episode: 2211/10000, Score: -300.0, Epsilon: 0.04
Episode: 2212/10000, Score: -300.0, Epsilon: 0.04
Episode: 2213/10000, Score: -300.0, Epsilon: 0.04
Episode: 2214/10000, Score: -300.0, Epsilon: 0.04
Episode: 2215/10000, Score: -300.0, Epsilon: 0.04
Episode: 2216/10000, Score: -300.0, Epsilon: 0.04
Episode: 2217/10000, Score: -300.0, Epsilon: 0.04
Episode: 2218/10000, Score: -300.0, Epsilon: 0.04
Episode: 2219/10000, Score: -300.0, Epsilon: 0.04
Episode: 2220/10000, Score: -300.0, Epsilon: 0.04
Episode: 2221/10000, Score: -300.0, Epsilon: 0.04
Episode: 2222/10000, Score: -300.0, Epsilon: 0.04
Episode: 2223/10000, Score: -300.0, Epsilon: 0.04
Episode: 2224/10000, Score: -300.0, Epsilon: 0.04
Episode: 2225/10000, Score: -300.0, Epsilon: 0.04
Episode: 2226/10000, Score: -300.0, Epsilon: 0.04
Episode: 2227/10000, Score: -300.0, Epsilon: 0.04
Episode: 2228/10000, Score: -300.0, Epsilon: 0.04
Episode: 2229/10000, Score: -300.0, Epsilon: 0.04
Episode: 2230/10000, Score: -300.0, Epsilon: 0.04
Episode: 2231/10000, Score: -300.0, Epsilon: 0.04
Episode: 2232/10000, Score: -300.0, Epsilon: 0.04
Episode: 2233/10000, Score: -300.0, Epsilon: 0.04
Episode: 2234/10000, Score: -300.0, Epsilon: 0.04
Episode: 2235/10000, Score: -300.0, Epsilon: 0.04
Episode: 2236/10000, Score: -300.0, Epsilon: 0.03
Episode: 2237/10000, Score: -300.0, Epsilon: 0.03
Episode: 2238/10000, Score: -300.0, Epsilon: 0.03
Episode: 2239/10000, Score: -300.0, Epsilon: 0.03
Episode: 2240/10000, Score: -300.0, Epsilon: 0.03
Episode: 2241/10000, Score: -300.0, Epsilon: 0.03
Episode: 2242/10000, Score: -300.0, Epsilon: 0.03
Episode: 2243/10000, Score: -300.0, Epsilon: 0.03
Episode: 2244/10000, Score: -300.0, Epsilon: 0.03
Episode: 2245/10000, Score: -300.0, Epsilon: 0.03
Episode: 2246/10000, Score: -300.0, Epsilon: 0.03
Episode: 2247/10000, Score: -300.0, Epsilon: 0.03
Episode: 2248/10000, Score: -300.0, Epsilon: 0.03
Episode: 2249/10000, Score: -300.0, Epsilon: 0.03
Episode: 2250/10000, Score: -300.0, Epsilon: 0.03
Episode: 2251/10000, Score: -300.0, Epsilon: 0.03
Episode: 2252/10000, Score: -300.0, Epsilon: 0.03
Episode: 2253/10000, Score: -300.0, Epsilon: 0.03
Episode: 2254/10000, Score: -300.0, Epsilon: 0.03
Episode: 2255/10000, Score: -300.0, Epsilon: 0.03
Episode: 2256/10000, Score: -300.0, Epsilon: 0.03
Episode: 2257/10000, Score: -300.0, Epsilon: 0.03
Episode: 2258/10000, Score: -300.0, Epsilon: 0.03
Episode: 2259/10000, Score: -300.0, Epsilon: 0.03
Episode: 2260/10000, Score: -300.0, Epsilon: 0.03
Episode: 2261/10000, Score: -300.0, Epsilon: 0.03
Episode: 2262/10000, Score: -300.0, Epsilon: 0.03
Episode: 2263/10000, Score: -300.0, Epsilon: 0.03
Episode: 2264/10000, Score: -300.0, Epsilon: 0.03
Episode: 2265/10000, Score: -300.0, Epsilon: 0.03
Episode: 2266/10000, Score: -300.0, Epsilon: 0.03
Episode: 2267/10000, Score: -300.0, Epsilon: 0.03
Episode: 2268/10000, Score: -300.0, Epsilon: 0.03
Episode: 2269/10000, Score: -300.0, Epsilon: 0.03
Episode: 2270/10000, Score: -300.0, Epsilon: 0.03
Episode: 2271/10000, Score: -300.0, Epsilon: 0.03
Episode: 2272/10000, Score: -300.0, Epsilon: 0.03
Episode: 2273/10000, Score: -300.0, Epsilon: 0.03
Episode: 2274/10000, Score: -300.0, Epsilon: 0.03
Episode: 2275/10000, Score: -300.0, Epsilon: 0.03
Episode: 2276/10000, Score: -300.0, Epsilon: 0.03
Episode: 2277/10000, Score: -300.0, Epsilon: 0.03
Episode: 2278/10000, Score: -300.0, Epsilon: 0.03
Episode: 2279/10000, Score: -300.0, Epsilon: 0.03
Episode: 2280/10000, Score: -300.0, Epsilon: 0.03
Episode: 2281/10000, Score: -300.0, Epsilon: 0.03
Episode: 2282/10000, Score: -300.0, Epsilon: 0.03
Episode: 2283/10000, Score: -300.0, Epsilon: 0.03
Episode: 2284/10000, Score: -300.0, Epsilon: 0.03
Episode: 2285/10000, Score: -300.0, Epsilon: 0.03
Episode: 2286/10000, Score: -300.0, Epsilon: 0.03
Episode: 2287/10000, Score: -300.0, Epsilon: 0.03
Episode: 2288/10000, Score: -300.0, Epsilon: 0.03
Episode: 2289/10000, Score: -300.0, Epsilon: 0.03
Episode: 2290/10000, Score: -300.0, Epsilon: 0.03
Episode: 2291/10000, Score: -300.0, Epsilon: 0.03
Episode: 2292/10000, Score: -300.0, Epsilon: 0.03
Episode: 2293/10000, Score: -300.0, Epsilon: 0.03
Episode: 2294/10000, Score: -300.0, Epsilon: 0.03
Episode: 2295/10000, Score: -300.0, Epsilon: 0.03
Episode: 2296/10000, Score: -300.0, Epsilon: 0.03
Episode: 2297/10000, Score: -300.0, Epsilon: 0.03
Episode: 2298/10000, Score: -300.0, Epsilon: 0.03
Episode: 2299/10000, Score: -300.0, Epsilon: 0.03
Episode: 2300/10000, Score: -300.0, Epsilon: 0.03
Episode: 2301/10000, Score: -300.0, Epsilon: 0.03
Episode: 2302/10000, Score: -300.0, Epsilon: 0.03
Episode: 2303/10000, Score: -300.0, Epsilon: 0.03
Episode: 2304/10000, Score: -300.0, Epsilon: 0.03
Episode: 2305/10000, Score: -300.0, Epsilon: 0.03
Episode: 2306/10000, Score: -300.0, Epsilon: 0.03
Episode: 2307/10000, Score: -300.0, Epsilon: 0.03
Episode: 2308/10000, Score: -300.0, Epsilon: 0.03
Episode: 2309/10000, Score: -300.0, Epsilon: 0.03
Episode: 2310/10000, Score: -300.0, Epsilon: 0.03
Episode: 2311/10000, Score: -300.0, Epsilon: 0.03
Episode: 2312/10000, Score: -300.0, Epsilon: 0.03
Episode: 2313/10000, Score: -300.0, Epsilon: 0.03
Episode: 2314/10000, Score: -300.0, Epsilon: 0.03
Episode: 2315/10000, Score: -300.0, Epsilon: 0.03
Episode: 2316/10000, Score: -300.0, Epsilon: 0.03
Episode: 2317/10000, Score: -300.0, Epsilon: 0.03
Episode: 2318/10000, Score: -300.0, Epsilon: 0.03
Episode: 2319/10000, Score: -300.0, Epsilon: 0.03
Episode: 2320/10000, Score: -300.0, Epsilon: 0.03
Episode: 2321/10000, Score: -300.0, Epsilon: 0.03
Episode: 2322/10000, Score: -300.0, Epsilon: 0.03
Episode: 2323/10000, Score: -300.0, Epsilon: 0.03
Episode: 2324/10000, Score: -300.0, Epsilon: 0.03
Episode: 2325/10000, Score: -300.0, Epsilon: 0.03
Episode: 2326/10000, Score: -300.0, Epsilon: 0.03
Episode: 2327/10000, Score: -300.0, Epsilon: 0.03
Episode: 2328/10000, Score: -300.0, Epsilon: 0.03
Episode: 2329/10000, Score: -300.0, Epsilon: 0.03
Episode: 2330/10000, Score: -300.0, Epsilon: 0.03
Episode: 2331/10000, Score: -300.0, Epsilon: 0.03
Episode: 2332/10000, Score: -300.0, Epsilon: 0.03
Episode: 2333/10000, Score: -300.0, Epsilon: 0.03
Episode: 2334/10000, Score: -300.0, Epsilon: 0.03
Episode: 2335/10000, Score: -300.0, Epsilon: 0.03
Episode: 2336/10000, Score: -300.0, Epsilon: 0.03
Episode: 2337/10000, Score: -300.0, Epsilon: 0.03
Episode: 2338/10000, Score: -300.0, Epsilon: 0.03
Episode: 2339/10000, Score: -300.0, Epsilon: 0.03
Episode: 2340/10000, Score: -300.0, Epsilon: 0.03
Episode: 2341/10000, Score: -300.0, Epsilon: 0.03
Episode: 2342/10000, Score: -300.0, Epsilon: 0.03
Episode: 2343/10000, Score: -300.0, Epsilon: 0.03
Episode: 2344/10000, Score: -300.0, Epsilon: 0.03
Episode: 2345/10000, Score: -300.0, Epsilon: 0.03
Episode: 2346/10000, Score: -300.0, Epsilon: 0.03
Episode: 2347/10000, Score: -300.0, Epsilon: 0.03
Episode: 2348/10000, Score: -300.0, Epsilon: 0.03
Episode: 2349/10000, Score: -300.0, Epsilon: 0.03
Episode: 2350/10000, Score: -300.0, Epsilon: 0.03
Episode: 2351/10000, Score: -300.0, Epsilon: 0.03
Episode: 2352/10000, Score: -300.0, Epsilon: 0.03
Episode: 2353/10000, Score: -300.0, Epsilon: 0.03
Episode: 2354/10000, Score: -300.0, Epsilon: 0.03
Episode: 2355/10000, Score: -300.0, Epsilon: 0.03
Episode: 2356/10000, Score: -300.0, Epsilon: 0.03
Episode: 2357/10000, Score: -300.0, Epsilon: 0.03
Episode: 2358/10000, Score: -300.0, Epsilon: 0.03
Episode: 2359/10000, Score: -300.0, Epsilon: 0.03
Episode: 2360/10000, Score: -300.0, Epsilon: 0.03
Episode: 2361/10000, Score: -300.0, Epsilon: 0.03
Episode: 2362/10000, Score: -300.0, Epsilon: 0.03
Episode: 2363/10000, Score: -300.0, Epsilon: 0.03
Episode: 2364/10000, Score: -300.0, Epsilon: 0.03
Episode: 2365/10000, Score: -300.0, Epsilon: 0.03
Episode: 2366/10000, Score: -300.0, Epsilon: 0.03
Episode: 2367/10000, Score: -300.0, Epsilon: 0.03
Episode: 2368/10000, Score: -300.0, Epsilon: 0.03
Episode: 2369/10000, Score: -300.0, Epsilon: 0.03
Episode: 2370/10000, Score: -300.0, Epsilon: 0.03
Episode: 2371/10000, Score: -300.0, Epsilon: 0.03
Episode: 2372/10000, Score: -300.0, Epsilon: 0.03
Episode: 2373/10000, Score: -300.0, Epsilon: 0.03
Episode: 2374/10000, Score: -300.0, Epsilon: 0.03
Episode: 2375/10000, Score: -300.0, Epsilon: 0.03
Episode: 2376/10000, Score: -300.0, Epsilon: 0.03
Episode: 2377/10000, Score: -300.0, Epsilon: 0.03
Episode: 2378/10000, Score: -300.0, Epsilon: 0.03
Episode: 2379/10000, Score: -300.0, Epsilon: 0.03
Episode: 2380/10000, Score: -300.0, Epsilon: 0.03
Episode: 2381/10000, Score: -300.0, Epsilon: 0.03
Episode: 2382/10000, Score: -300.0, Epsilon: 0.03
Episode: 2383/10000, Score: -300.0, Epsilon: 0.03
Episode: 2384/10000, Score: -300.0, Epsilon: 0.03
Episode: 2385/10000, Score: -300.0, Epsilon: 0.03
Episode: 2386/10000, Score: -300.0, Epsilon: 0.03
Episode: 2387/10000, Score: -300.0, Epsilon: 0.03
Episode: 2388/10000, Score: -300.0, Epsilon: 0.03
Episode: 2389/10000, Score: -300.0, Epsilon: 0.03
Episode: 2390/10000, Score: -300.0, Epsilon: 0.03
Episode: 2391/10000, Score: -300.0, Epsilon: 0.03
Episode: 2392/10000, Score: -300.0, Epsilon: 0.03
Episode: 2393/10000, Score: -300.0, Epsilon: 0.03
Episode: 2394/10000, Score: -300.0, Epsilon: 0.03
Episode: 2395/10000, Score: -300.0, Epsilon: 0.03
Episode: 2396/10000, Score: -300.0, Epsilon: 0.03
Episode: 2397/10000, Score: -300.0, Epsilon: 0.03
Episode: 2398/10000, Score: -300.0, Epsilon: 0.03
Episode: 2399/10000, Score: -300.0, Epsilon: 0.03
Episode: 2400/10000, Score: -300.0, Epsilon: 0.03
Episode: 2401/10000, Score: -300.0, Epsilon: 0.03
Episode: 2402/10000, Score: -300.0, Epsilon: 0.03
Episode: 2403/10000, Score: -300.0, Epsilon: 0.03
Episode: 2404/10000, Score: -300.0, Epsilon: 0.03
Episode: 2405/10000, Score: -300.0, Epsilon: 0.03
